No,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,datetime
23204,59.0,13,25.0,1012.0,SE,29.04,0,0,2012-08-24 19:00:00
23205,71.0,14,22.0,1012.0,SE,30.83,0,0,2012-08-24 20:00:00
23206,80.0,16,21.0,1013.0,cv,0.89,0,0,2012-08-24 21:00:00
23207,84.0,17,20.0,1013.0,SE,1.79,0,0,2012-08-24 22:00:00
23208,103.0,16,20.0,1013.0,SE,4.92,0,0,2012-08-24 23:00:00
23209,90.0,16,21.0,1013.0,SE,8.05,0,0,2012-08-25 00:00:00
23210,104.0,16,20.0,1013.0,SE,9.84,0,0,2012-08-25 01:00:00
23211,104.0,16,19.0,1013.0,SE,11.63,0,0,2012-08-25 02:00:00
23212,102.0,16,18.0,1013.0,SE,13.42,0,0,2012-08-25 03:00:00
23213,108.0,16,18.0,1013.0,SE,15.21,0,0,2012-08-25 04:00:00
23214,117.0,16,17.0,1013.0,cv,0.89,0,0,2012-08-25 05:00:00
23215,143.0,16,17.0,1013.0,NE,0.89,0,0,2012-08-25 06:00:00
23216,143.0,17,19.0,1013.0,cv,0.89,0,0,2012-08-25 07:00:00
23217,149.0,17,21.0,1013.0,cv,1.78,0,0,2012-08-25 08:00:00
23218,146.0,18,23.0,1013.0,cv,2.67,0,0,2012-08-25 09:00:00
23219,154.0,18,25.0,1013.0,cv,3.56,0,0,2012-08-25 10:00:00
23220,151.0,17,27.0,1013.0,cv,4.45,0,0,2012-08-25 11:00:00
23221,149.0,17,27.0,1012.0,SE,1.79,0,0,2012-08-25 12:00:00
23222,126.0,17,28.0,1012.0,cv,1.79,0,0,2012-08-25 13:00:00
23223,128.0,15,29.0,1011.0,SE,4.02,0,0,2012-08-25 14:00:00
23224,120.0,14,29.0,1011.0,SE,7.15,0,0,2012-08-25 15:00:00
23225,118.0,15,29.0,1010.0,SE,11.17,0,0,2012-08-25 16:00:00
23226,117.0,16,28.0,1010.0,SE,15.19,0,0,2012-08-25 17:00:00
23227,123.0,16,27.0,1010.0,SE,18.32,0,0,2012-08-25 18:00:00
23228,131.0,17,25.0,1010.0,SE,21.45,0,0,2012-08-25 19:00:00
23229,127.0,17,24.0,1011.0,SE,23.24,0,0,2012-08-25 20:00:00
23230,121.0,17,24.0,1011.0,SE,25.03,0,0,2012-08-25 21:00:00
23231,113.0,17,23.0,1011.0,SE,26.82,0,0,2012-08-25 22:00:00
23232,114.0,19,22.0,1011.0,SE,27.71,0,0,2012-08-25 23:00:00
23233,120.0,18,21.0,1011.0,SE,28.6,0,0,2012-08-26 00:00:00
23234,133.0,18,20.0,1011.0,cv,0.89,0,0,2012-08-26 01:00:00
23235,140.0,18,21.0,1011.0,SE,1.79,0,0,2012-08-26 02:00:00
23236,151.0,18,20.0,1011.0,cv,0.89,0,0,2012-08-26 03:00:00
23237,178.0,18,20.0,1011.0,cv,1.78,0,0,2012-08-26 04:00:00
23238,174.0,18,20.0,1011.0,cv,2.67,0,0,2012-08-26 05:00:00
23239,180.0,18,19.0,1011.0,cv,3.56,0,0,2012-08-26 06:00:00
23240,185.0,18,20.0,1012.0,cv,4.45,0,0,2012-08-26 07:00:00
23241,180.0,19,23.0,1012.0,NW,1.79,0,0,2012-08-26 08:00:00
23242,169.0,19,25.0,1012.0,SE,1.79,0,0,2012-08-26 09:00:00
23243,153.0,18,26.0,1011.0,SE,3.58,0,0,2012-08-26 10:00:00
23244,158.0,18,26.0,1011.0,SE,5.37,0,0,2012-08-26 11:00:00
23245,160.0,19,29.0,1011.0,SE,8.5,0,0,2012-08-26 12:00:00
23246,161.0,17,29.0,1010.0,SE,12.52,0,0,2012-08-26 13:00:00
23247,159.0,18,29.0,1009.0,SE,16.54,0,0,2012-08-26 14:00:00
23248,146.0,17,29.0,1009.0,SE,19.67,0,0,2012-08-26 15:00:00
23249,145.0,19,29.0,1009.0,SE,23.69,0,0,2012-08-26 16:00:00
23250,156.0,19,29.0,1009.0,SE,26.82,0,0,2012-08-26 17:00:00
23251,166.0,19,27.0,1009.0,SE,28.61,0,0,2012-08-26 18:00:00
23252,172.0,19,26.0,1009.0,SE,31.74,0,0,2012-08-26 19:00:00
23253,149.0,20,26.0,1010.0,SE,34.87,0,0,2012-08-26 20:00:00
23254,140.0,20,25.0,1010.0,SE,38.0,0,0,2012-08-26 21:00:00
23255,134.0,20,25.0,1010.0,SE,41.13,0,0,2012-08-26 22:00:00
23256,128.0,21,24.0,1010.0,SE,42.92,0,0,2012-08-26 23:00:00
23257,125.0,21,24.0,1010.0,cv,0.89,0,0,2012-08-27 00:00:00
23258,102.0,22,24.0,1010.0,SE,1.79,0,0,2012-08-27 01:00:00
23259,93.0,22,24.0,1010.0,cv,0.89,0,0,2012-08-27 02:00:00
23260,93.0,22,24.0,1010.0,SE,1.79,0,1,2012-08-27 03:00:00
23261,93.0,22,23.0,1010.0,SE,3.58,0,2,2012-08-27 04:00:00
23262,71.0,22,23.0,1010.0,cv,0.89,0,3,2012-08-27 05:00:00
23263,74.0,22,23.0,1010.0,cv,1.78,0,0,2012-08-27 06:00:00
23264,81.0,22,23.0,1010.0,SE,1.79,0,0,2012-08-27 07:00:00
23265,80.0,22,23.0,1010.0,SE,3.58,0,0,2012-08-27 08:00:00
23266,73.0,22,24.0,1010.0,SE,5.37,0,0,2012-08-27 09:00:00
23267,56.0,22,25.0,1010.0,cv,0.89,0,0,2012-08-27 10:00:00
23268,48.0,22,26.0,1010.0,SE,1.79,0,0,2012-08-27 11:00:00
23269,46.0,21,28.0,1009.0,SE,3.58,0,0,2012-08-27 12:00:00
23270,47.0,21,28.0,1009.0,SE,5.37,0,0,2012-08-27 13:00:00
23271,48.0,22,29.0,1009.0,SE,7.16,0,0,2012-08-27 14:00:00
23272,44.0,22,29.0,1008.0,SE,10.29,0,0,2012-08-27 15:00:00
23273,62.0,21,29.0,1008.0,SE,13.42,0,0,2012-08-27 16:00:00
23274,59.0,21,28.0,1008.0,SE,16.55,0,0,2012-08-27 17:00:00
23275,56.0,22,27.0,1008.0,SE,20.57,0,0,2012-08-27 18:00:00
23276,56.0,21,25.0,1008.0,SE,22.36,0,0,2012-08-27 19:00:00
23277,43.0,22,25.0,1009.0,SE,25.49,0,0,2012-08-27 20:00:00
23278,49.0,22,24.0,1009.0,SE,27.28,0,0,2012-08-27 21:00:00
23279,54.0,22,24.0,1009.0,SE,29.07,0,0,2012-08-27 22:00:00
23280,55.0,22,24.0,1008.0,SE,30.86,0,0,2012-08-27 23:00:00
23281,68.0,22,24.0,1008.0,SE,32.65,0,0,2012-08-28 00:00:00
23282,64.0,22,23.0,1008.0,cv,0.89,0,0,2012-08-28 01:00:00
23283,68.0,22,23.0,1007.0,cv,1.78,0,0,2012-08-28 02:00:00
23284,72.0,22,23.0,1007.0,SE,1.79,0,0,2012-08-28 03:00:00
23285,80.0,22,22.0,1006.0,cv,0.45,0,0,2012-08-28 04:00:00
23286,83.0,21,21.0,1006.0,NE,0.89,0,0,2012-08-28 05:00:00
23287,83.0,22,22.0,1006.0,NW,1.79,0,0,2012-08-28 06:00:00
23288,83.0,22,22.0,1006.0,NW,3.58,0,0,2012-08-28 07:00:00
23289,92.0,22,24.0,1006.0,cv,0.89,0,0,2012-08-28 08:00:00
23290,83.0,22,26.0,1005.0,NW,3.13,0,0,2012-08-28 09:00:00
23291,76.0,22,28.0,1004.0,NE,1.79,0,0,2012-08-28 10:00:00
23292,88.0,21,29.0,1003.0,cv,0.89,0,0,2012-08-28 11:00:00
23293,80.0,21,31.0,1002.0,NE,1.79,0,0,2012-08-28 12:00:00
23294,78.0,21,32.0,1001.0,cv,1.79,0,0,2012-08-28 13:00:00
23295,64.0,19,33.0,1000.0,cv,2.68,0,0,2012-08-28 14:00:00
23296,57.0,20,33.0,999.0,NE,1.79,0,0,2012-08-28 15:00:00
23297,55.0,19,33.0,999.0,SE,1.79,0,0,2012-08-28 16:00:00
23298,56.0,17,34.0,998.0,NW,3.13,0,0,2012-08-28 17:00:00
23299,75.0,19,32.0,998.0,SE,3.13,0,0,2012-08-28 18:00:00
23300,105.0,21,31.0,998.0,SE,7.15,0,0,2012-08-28 19:00:00
23301,115.0,22,28.0,999.0,SE,8.94,0,0,2012-08-28 20:00:00
23302,118.0,23,26.0,1000.0,cv,0.89,0,0,2012-08-28 21:00:00
23303,128.0,23,25.0,1000.0,cv,1.78,0,0,2012-08-28 22:00:00
23304,145.0,23,25.0,1000.0,SE,3.13,0,0,2012-08-28 23:00:00
23305,154.0,23,26.0,1000.0,SE,6.26,0,0,2012-08-29 00:00:00
23306,157.0,23,24.0,1001.0,cv,0.89,0,0,2012-08-29 01:00:00
23307,161.0,23,24.0,1001.0,SE,0.89,0,0,2012-08-29 02:00:00
23308,143.0,22,23.0,1002.0,NW,1.79,0,0,2012-08-29 03:00:00
23309,153.0,22,23.0,1002.0,NW,3.58,0,0,2012-08-29 04:00:00
23310,149.0,21,23.0,1003.0,NW,5.37,0,0,2012-08-29 05:00:00
23311,115.0,21,22.0,1004.0,NW,7.16,0,0,2012-08-29 06:00:00
23312,64.0,22,23.0,1004.0,NW,10.29,0,0,2012-08-29 07:00:00
23313,61.0,21,27.0,1005.0,NW,14.31,0,0,2012-08-29 08:00:00
23314,42.0,20,30.0,1006.0,NW,19.23,0,0,2012-08-29 09:00:00
23315,41.0,18,31.0,1006.0,NE,3.13,0,0,2012-08-29 10:00:00
23316,35.0,17,33.0,1006.0,NW,4.02,0,0,2012-08-29 11:00:00
23317,29.0,17,34.0,1006.0,NW,8.04,0,0,2012-08-29 12:00:00
23318,26.0,15,34.0,1005.0,NE,4.02,0,0,2012-08-29 13:00:00
23319,29.0,16,35.0,1005.0,NE,7.15,0,0,2012-08-29 14:00:00
23320,24.0,17,35.0,1005.0,SE,3.13,0,0,2012-08-29 15:00:00
23321,38.0,21,33.0,1005.0,SE,6.26,0,0,2012-08-29 16:00:00
23322,63.0,23,31.0,1005.0,SE,10.28,0,0,2012-08-29 17:00:00
23323,115.0,23,31.0,1005.0,SE,13.41,0,0,2012-08-29 18:00:00
23324,123.0,24,29.0,1006.0,SE,15.2,0,0,2012-08-29 19:00:00
23325,160.0,24,28.0,1007.0,cv,0.89,0,0,2012-08-29 20:00:00
23326,175.0,23,27.0,1008.0,cv,1.78,0,0,2012-08-29 21:00:00
23327,205.0,23,27.0,1008.0,SE,1.79,0,0,2012-08-29 22:00:00
23328,229.0,22,26.0,1009.0,SE,4.92,0,0,2012-08-29 23:00:00
23329,245.0,22,25.0,1009.0,SE,5.81,0,0,2012-08-30 00:00:00
23330,260.0,22,24.0,1009.0,NE,1.79,0,0,2012-08-30 01:00:00
23331,268.0,22,24.0,1009.0,cv,0.89,0,0,2012-08-30 02:00:00
23332,266.0,22,24.0,1009.0,SE,0.89,0,0,2012-08-30 03:00:00
23333,281.0,22,23.0,1009.0,NE,0.89,0,0,2012-08-30 04:00:00
23334,286.0,22,23.0,1009.0,SE,0.89,0,0,2012-08-30 05:00:00
23335,301.0,22,23.0,1009.0,NE,0.89,0,0,2012-08-30 06:00:00
23336,302.0,22,25.0,1010.0,NE,1.78,0,0,2012-08-30 07:00:00
23337,277.0,23,26.0,1010.0,cv,0.89,0,0,2012-08-30 08:00:00
23338,252.0,22,28.0,1010.0,cv,1.78,0,0,2012-08-30 09:00:00
23339,242.0,23,29.0,1010.0,cv,2.67,0,0,2012-08-30 10:00:00
23340,231.0,23,30.0,1010.0,cv,3.56,0,0,2012-08-30 11:00:00
23341,232.0,24,31.0,1009.0,SE,1.79,0,0,2012-08-30 12:00:00
23342,239.0,23,32.0,1008.0,SE,3.58,0,0,2012-08-30 13:00:00
23343,233.0,23,33.0,1008.0,SE,6.71,0,0,2012-08-30 14:00:00
23344,197.0,22,33.0,1007.0,SE,10.73,0,0,2012-08-30 15:00:00
23345,195.0,21,33.0,1008.0,SE,14.75,0,0,2012-08-30 16:00:00
23346,170.0,22,32.0,1008.0,SE,18.77,0,0,2012-08-30 17:00:00
23347,176.0,22,31.0,1008.0,SE,20.56,0,0,2012-08-30 18:00:00
23348,213.0,23,29.0,1008.0,SE,22.35,0,0,2012-08-30 19:00:00
23349,224.0,23,27.0,1009.0,cv,0.89,0,0,2012-08-30 20:00:00
23350,229.0,23,27.0,1009.0,SE,0.89,0,0,2012-08-30 21:00:00
23351,215.0,24,26.0,1009.0,SE,1.78,0,0,2012-08-30 22:00:00
23352,204.0,24,26.0,1009.0,SE,2.67,0,0,2012-08-30 23:00:00
23353,194.0,24,25.0,1010.0,SE,3.56,0,0,2012-08-31 00:00:00
23354,188.0,24,26.0,1010.0,SE,5.35,0,0,2012-08-31 01:00:00
23355,197.0,24,25.0,1010.0,SE,7.14,0,0,2012-08-31 02:00:00
23356,206.0,24,25.0,1010.0,SE,8.93,0,0,2012-08-31 03:00:00
23357,207.0,23,25.0,1010.0,SE,10.72,0,0,2012-08-31 04:00:00
23358,212.0,23,24.0,1010.0,SE,12.51,0,0,2012-08-31 05:00:00
23359,232.0,23,24.0,1011.0,cv,0.89,0,0,2012-08-31 06:00:00
23360,240.0,24,25.0,1011.0,NE,0.89,0,0,2012-08-31 07:00:00
23361,245.0,24,26.0,1011.0,SE,1.79,0,0,2012-08-31 08:00:00
23362,242.0,24,27.0,1011.0,SE,3.58,0,0,2012-08-31 09:00:00
23363,230.0,24,29.0,1012.0,cv,0.89,0,0,2012-08-31 10:00:00
23364,179.0,24,30.0,1011.0,SE,3.13,0,0,2012-08-31 11:00:00
23365,159.0,23,31.0,1011.0,SE,7.15,0,0,2012-08-31 12:00:00
23366,142.0,22,32.0,1011.0,SE,11.17,0,0,2012-08-31 13:00:00
23367,142.0,21,32.0,1010.0,SE,16.09,0,0,2012-08-31 14:00:00
23368,145.0,21,32.0,1009.0,SE,20.11,0,0,2012-08-31 15:00:00
23369,135.0,22,32.0,1009.0,SE,24.13,0,0,2012-08-31 16:00:00
23370,143.0,23,31.0,1009.0,SE,27.26,0,0,2012-08-31 17:00:00
23371,150.0,23,30.0,1009.0,SE,30.39,0,0,2012-08-31 18:00:00
23372,166.0,22,29.0,1010.0,SE,34.41,0,0,2012-08-31 19:00:00
23373,160.0,23,27.0,1010.0,SE,36.2,0,0,2012-08-31 20:00:00
23374,169.0,23,26.0,1011.0,cv,0.89,0,0,2012-08-31 21:00:00
23375,180.0,23,26.0,1011.0,SE,3.13,0,0,2012-08-31 22:00:00
23376,188.0,23,27.0,1011.0,SE,4.92,0,0,2012-08-31 23:00:00
23377,196.0,23,26.0,1011.0,cv,0.89,0,0,2012-09-01 00:00:00
23378,205.0,23,25.0,1011.0,SE,1.79,0,0,2012-09-01 01:00:00
23379,196.0,24,25.0,1011.0,SE,3.58,0,0,2012-09-01 02:00:00
23380,192.0,23,25.0,1011.0,SE,5.37,0,0,2012-09-01 03:00:00
23381,183.0,22,23.0,1011.0,cv,0.89,0,0,2012-09-01 04:00:00
23382,186.0,23,24.0,1010.0,SE,1.79,0,0,2012-09-01 05:00:00
23383,203.0,23,23.0,1011.0,cv,0.89,0,0,2012-09-01 06:00:00
23384,204.0,24,25.0,1011.0,cv,1.78,0,0,2012-09-01 07:00:00
23385,206.0,24,25.0,1011.0,SE,1.79,0,0,2012-09-01 08:00:00
23386,202.0,24,27.0,1011.0,SE,3.58,0,0,2012-09-01 09:00:00
23387,207.0,24,28.0,1011.0,SE,5.37,0,0,2012-09-01 10:00:00
23388,179.0,24,30.0,1011.0,SE,7.16,0,0,2012-09-01 11:00:00
23389,173.0,23,30.0,1010.0,SE,10.29,0,0,2012-09-01 12:00:00
23390,166.0,23,30.0,1010.0,SE,13.42,0,0,2012-09-01 13:00:00
23391,141.0,23,29.0,1009.0,SE,15.21,0,1,2012-09-01 14:00:00
23392,114.0,22,25.0,1009.0,NE,1.79,0,0,2012-09-01 15:00:00
23393,124.0,22,23.0,1009.0,NW,3.13,0,1,2012-09-01 16:00:00
23394,126.0,23,24.0,1009.0,NE,1.79,0,2,2012-09-01 17:00:00
23395,110.0,22,23.0,1009.0,NE,4.92,0,3,2012-09-01 18:00:00
23396,113.0,22,23.0,1009.0,NE,6.71,0,4,2012-09-01 19:00:00
23397,111.0,22,23.0,1009.0,NE,8.5,0,5,2012-09-01 20:00:00
23398,106.0,22,23.0,1009.0,NW,0.89,0,0,2012-09-01 21:00:00
23399,106.0,22,23.0,1008.0,NE,0.89,0,1,2012-09-01 22:00:00
23400,108.0,22,24.0,1008.0,NW,1.79,0,2,2012-09-01 23:00:00
23401,109.0,22,23.0,1007.0,NW,4.92,0,3,2012-09-02 00:00:00
23402,103.0,22,23.0,1006.0,NE,1.79,0,4,2012-09-02 01:00:00
23403,124.0,23,23.0,1006.0,cv,0.89,0,5,2012-09-02 02:00:00
23404,127.0,23,23.0,1006.0,NE,0.89,0,6,2012-09-02 03:00:00
23405,123.0,19,20.0,1007.0,NW,5.81,0,7,2012-09-02 04:00:00
23406,10.0,19,20.0,1007.0,NW,10.73,0,8,2012-09-02 05:00:00
23407,7.0,18,19.0,1007.0,NW,18.78,0,9,2012-09-02 06:00:00
23408,6.0,17,19.0,1008.0,NW,27.72,0,10,2012-09-02 07:00:00
23409,5.0,17,19.0,1008.0,NW,36.66,0,11,2012-09-02 08:00:00
23410,8.0,17,19.0,1008.0,NW,43.81,0,12,2012-09-02 09:00:00
23411,9.0,17,19.0,1009.0,NW,49.62,0,13,2012-09-02 10:00:00
23412,9.0,18,20.0,1009.0,NW,55.43,0,14,2012-09-02 11:00:00
23413,10.0,18,22.0,1008.0,NW,59.45,0,0,2012-09-02 12:00:00
23414,13.0,19,23.0,1008.0,NW,62.58,0,0,2012-09-02 13:00:00
23415,14.0,18,23.0,1008.0,NE,4.02,0,0,2012-09-02 14:00:00
23416,12.0,19,23.0,1008.0,NE,5.81,0,0,2012-09-02 15:00:00
23417,13.0,18,23.0,1008.0,NW,3.13,0,0,2012-09-02 16:00:00
23418,16.0,18,23.0,1009.0,NE,1.79,0,0,2012-09-02 17:00:00
23419,15.0,18,22.0,1009.0,NW,1.79,0,0,2012-09-02 18:00:00
23420,17.0,17,20.0,1010.0,NW,4.92,0,0,2012-09-02 19:00:00
23421,18.0,17,20.0,1010.0,NW,8.05,0,0,2012-09-02 20:00:00
23422,16.0,16,20.0,1011.0,NW,12.07,0,0,2012-09-02 21:00:00
23423,18.0,15,18.0,1011.0,NW,16.09,0,0,2012-09-02 22:00:00
23424,13.0,15,19.0,1011.0,NW,20.11,0,0,2012-09-02 23:00:00
23425,7.0,11,20.0,1012.0,NW,24.13,0,0,2012-09-03 00:00:00
23426,5.0,11,18.0,1012.0,NE,3.13,0,0,2012-09-03 01:00:00
23427,6.0,10,18.0,1012.0,NE,7.15,0,0,2012-09-03 02:00:00
23428,5.0,10,18.0,1012.0,NE,11.17,0,0,2012-09-03 03:00:00
23429,5.0,10,18.0,1012.0,NE,15.19,0,0,2012-09-03 04:00:00
23430,6.0,10,17.0,1012.0,NE,18.32,0,0,2012-09-03 05:00:00
23431,6.0,10,16.0,1013.0,NE,22.34,0,0,2012-09-03 06:00:00
23432,8.0,10,19.0,1013.0,NE,26.36,0,0,2012-09-03 07:00:00
23433,13.0,11,21.0,1013.0,NE,31.28,0,0,2012-09-03 08:00:00
23434,17.0,11,22.0,1014.0,NE,35.3,0,0,2012-09-03 09:00:00
23435,11.0,12,23.0,1013.0,NW,4.02,0,0,2012-09-03 10:00:00
23436,9.0,11,24.0,1013.0,NW,8.04,0,0,2012-09-03 11:00:00
23437,10.0,11,25.0,1012.0,NW,12.06,0,0,2012-09-03 12:00:00
23438,12.0,9,27.0,1012.0,NW,16.08,0,0,2012-09-03 13:00:00
23439,11.0,7,26.0,1012.0,NW,24.13,0,0,2012-09-03 14:00:00
23440,10.0,7,26.0,1012.0,NW,33.07,0,0,2012-09-03 15:00:00
23441,11.0,7,25.0,1012.0,NW,42.01,0,0,2012-09-03 16:00:00
23442,12.0,7,25.0,1012.0,NW,50.95,0,0,2012-09-03 17:00:00
23443,13.0,10,23.0,1013.0,NW,54.08,0,0,2012-09-03 18:00:00
23444,11.0,6,21.0,1014.0,NW,59.0,0,0,2012-09-03 19:00:00
23445,8.0,7,20.0,1014.0,NW,63.02,0,0,2012-09-03 20:00:00
23446,9.0,8,16.0,1015.0,NW,66.15,0,0,2012-09-03 21:00:00
23447,11.0,7,19.0,1015.0,NW,70.17,0,0,2012-09-03 22:00:00
23448,11.0,7,19.0,1015.0,NW,74.19,0,0,2012-09-03 23:00:00
23449,10.0,7,19.0,1015.0,NW,78.21,0,0,2012-09-04 00:00:00
23450,12.0,9,15.0,1015.0,NW,80.0,0,0,2012-09-04 01:00:00
23451,14.0,10,14.0,1015.0,cv,0.89,0,0,2012-09-04 02:00:00
23452,8.0,10,13.0,1015.0,NW,0.89,0,0,2012-09-04 03:00:00
23453,9.0,9,13.0,1015.0,NW,2.68,0,0,2012-09-04 04:00:00
23454,12.0,9,12.0,1015.0,NW,5.81,0,0,2012-09-04 05:00:00
23455,10.0,9,13.0,1016.0,NW,8.94,0,0,2012-09-04 06:00:00
23456,17.0,11,16.0,1016.0,NW,12.07,0,0,2012-09-04 07:00:00
23457,12.0,10,20.0,1016.0,NW,15.2,0,0,2012-09-04 08:00:00
23458,15.0,8,22.0,1017.0,NW,18.33,0,0,2012-09-04 09:00:00
23459,6.0,5,24.0,1016.0,NW,24.14,0,0,2012-09-04 10:00:00
23460,7.0,4,25.0,1016.0,NW,29.06,0,0,2012-09-04 11:00:00
23461,7.0,5,26.0,1016.0,NW,33.08,0,0,2012-09-04 12:00:00
23462,9.0,5,26.0,1015.0,cv,1.79,0,0,2012-09-04 13:00:00
23463,12.0,4,27.0,1014.0,cv,3.58,0,0,2012-09-04 14:00:00
23464,13.0,3,26.0,1014.0,cv,5.37,0,0,2012-09-04 15:00:00
23465,9.0,6,26.0,1014.0,SE,4.02,0,0,2012-09-04 16:00:00
23466,10.0,8,25.0,1014.0,SE,8.04,0,0,2012-09-04 17:00:00
23467,15.0,9,23.0,1014.0,SE,11.17,0,0,2012-09-04 18:00:00
23468,19.0,10,21.0,1015.0,SE,12.96,0,0,2012-09-04 19:00:00
23469,15.0,11,19.0,1015.0,SE,14.75,0,0,2012-09-04 20:00:00
23470,24.0,11,19.0,1016.0,SE,17.88,0,0,2012-09-04 21:00:00
23471,26.0,12,16.0,1016.0,SE,19.67,0,0,2012-09-04 22:00:00
23472,27.0,12,16.0,1016.0,cv,0.89,0,0,2012-09-04 23:00:00
23473,34.0,12,16.0,1017.0,NE,0.89,0,0,2012-09-05 00:00:00
23474,37.0,12,14.0,1017.0,NW,0.89,0,0,2012-09-05 01:00:00
23475,30.0,12,13.0,1017.0,cv,0.89,0,0,2012-09-05 02:00:00
23476,30.0,13,14.0,1017.0,cv,1.78,0,0,2012-09-05 03:00:00
23477,31.0,12,13.0,1017.0,NW,1.79,0,0,2012-09-05 04:00:00
23478,25.0,12,13.0,1017.0,NW,3.58,0,0,2012-09-05 05:00:00
23479,21.0,12,13.0,1017.0,NW,5.37,0,0,2012-09-05 06:00:00
23480,21.0,13,15.0,1018.0,cv,0.89,0,0,2012-09-05 07:00:00
23481,19.0,13,19.0,1018.0,NW,1.79,0,0,2012-09-05 08:00:00
23482,24.0,12,21.0,1018.0,cv,0.89,0,0,2012-09-05 09:00:00
23483,22.0,12,23.0,1018.0,cv,1.78,0,0,2012-09-05 10:00:00
23484,21.0,12,24.0,1018.0,cv,2.67,0,0,2012-09-05 11:00:00
23485,31.0,12,26.0,1017.0,SE,1.79,0,0,2012-09-05 12:00:00
23486,50.0,11,27.0,1017.0,cv,0.89,0,0,2012-09-05 13:00:00
23487,50.0,10,28.0,1016.0,SE,5.81,0,0,2012-09-05 14:00:00
23488,35.0,9,28.0,1016.0,SE,11.62,0,0,2012-09-05 15:00:00
23489,52.0,10,27.0,1016.0,SE,17.43,0,0,2012-09-05 16:00:00
23490,34.0,8,26.0,1016.0,SE,24.58,0,0,2012-09-05 17:00:00
23491,25.0,9,25.0,1016.0,SE,30.39,0,0,2012-09-05 18:00:00
23492,29.0,11,22.0,1017.0,SE,35.31,0,0,2012-09-05 19:00:00
23493,37.0,12,20.0,1017.0,SE,38.44,0,0,2012-09-05 20:00:00
23494,41.0,14,19.0,1018.0,SE,40.23,0,0,2012-09-05 21:00:00
23495,42.0,13,18.0,1018.0,SE,42.02,0,0,2012-09-05 22:00:00
23496,34.0,13,16.0,1018.0,SE,43.81,0,0,2012-09-05 23:00:00
23497,39.0,13,15.0,1018.0,SE,44.7,0,0,2012-09-06 00:00:00
23498,40.0,13,15.0,1018.0,cv,0.89,0,0,2012-09-06 01:00:00
23499,47.0,13,15.0,1018.0,cv,1.78,0,0,2012-09-06 02:00:00
23500,55.0,13,15.0,1018.0,NE,1.79,0,0,2012-09-06 03:00:00
23501,58.0,13,14.0,1017.0,NE,2.68,0,0,2012-09-06 04:00:00
23502,62.0,13,14.0,1017.0,NE,3.57,0,0,2012-09-06 05:00:00
23503,74.0,13,13.0,1017.0,NW,1.79,0,0,2012-09-06 06:00:00
23504,72.0,14,16.0,1018.0,cv,0.45,0,0,2012-09-06 07:00:00
23505,70.0,15,17.0,1018.0,NE,1.79,0,0,2012-09-06 08:00:00
23506,63.0,14,19.0,1018.0,cv,0.89,0,0,2012-09-06 09:00:00
23507,67.0,14,21.0,1018.0,cv,2.68,0,0,2012-09-06 10:00:00
23508,84.0,14,22.0,1018.0,cv,3.57,0,0,2012-09-06 11:00:00
23509,90.0,15,23.0,1017.0,cv,4.46,0,0,2012-09-06 12:00:00
23510,101.0,15,23.0,1017.0,SE,1.79,0,0,2012-09-06 13:00:00
23511,97.0,15,23.0,1016.0,SE,4.92,0,0,2012-09-06 14:00:00
23512,98.0,15,23.0,1015.0,SE,8.05,0,0,2012-09-06 15:00:00
23513,86.0,15,22.0,1015.0,SE,11.18,0,0,2012-09-06 16:00:00
23514,98.0,15,22.0,1016.0,SE,14.31,0,0,2012-09-06 17:00:00
23515,126.0,15,21.0,1016.0,SE,16.1,0,0,2012-09-06 18:00:00
23516,142.0,16,18.0,1016.0,cv,0.89,0,1,2012-09-06 19:00:00
23517,150.0,17,18.0,1017.0,SE,0.89,0,2,2012-09-06 20:00:00
23518,154.0,17,18.0,1017.0,NW,0.89,0,3,2012-09-06 21:00:00
23519,152.0,17,18.0,1017.0,cv,0.89,0,4,2012-09-06 22:00:00
23520,144.0,18,18.0,1017.0,cv,1.78,0,5,2012-09-06 23:00:00
23521,143.0,18,18.0,1016.0,NW,3.13,0,6,2012-09-07 00:00:00
23522,141.0,18,18.0,1016.0,NE,0.89,0,7,2012-09-07 01:00:00
23523,151.0,18,18.0,1016.0,NW,1.79,0,8,2012-09-07 02:00:00
23524,140.0,18,18.0,1015.0,NE,1.79,0,9,2012-09-07 03:00:00
23525,139.0,18,18.0,1015.0,NE,3.58,0,0,2012-09-07 04:00:00
23526,135.0,18,18.0,1015.0,NW,3.13,0,0,2012-09-07 05:00:00
23527,135.0,18,18.0,1015.0,NW,6.26,0,0,2012-09-07 06:00:00
23528,134.0,18,19.0,1015.0,NW,8.05,0,0,2012-09-07 07:00:00
23529,134.0,18,20.0,1015.0,NE,1.79,0,0,2012-09-07 08:00:00
23530,129.0,18,23.0,1016.0,NE,3.58,0,0,2012-09-07 09:00:00
23531,115.0,18,24.0,1016.0,NE,5.37,0,0,2012-09-07 10:00:00
23532,99.0,18,24.0,1015.0,NE,8.5,0,0,2012-09-07 11:00:00
23533,81.0,17,25.0,1015.0,NE,11.63,0,0,2012-09-07 12:00:00
23534,60.0,18,24.0,1014.0,SE,3.13,0,0,2012-09-07 13:00:00
23535,50.0,18,25.0,1014.0,SE,7.15,0,0,2012-09-07 14:00:00
